object_id,file,object_type,name,description,new_location
prg:prnivarn,prg/prnivarn.prg,PRG,prnivarn,CREAZIONE MOVIMENTI CONTABILI PER COMPENSAZIONE IVA REVERSE CHANGE				 * A FRONTE DI NOTE DI CREDITO									 				 *,
prg:prnivarn::CEI_AGGIORNA_MOV_CONT,prg/prnivarn.prg:712,PROCEDURE,CEI_AGGIORNA_MOV_CONT,,
prg:prnivarn::CEI_COPIA,prg/prnivarn.prg:304,PROCEDURE,CEI_COPIA,,
prg:prnivarn::CEI_CREA,prg/prnivarn.prg:206,PROCEDURE,CEI_CREA,,
prg:prnivarn::MOVCREAI,prg/prnivarn.prg:435,PROCEDURE,MOVCREAI,,
prg:prnivarn::MOVCRINC,prg/prnivarn.prg:333,PROCEDURE,MOVCRINC,,
prg:prnivarn::RED_PARINF,prg/prnivarn.prg:550,PROCEDURE,RED_PARINF,,
prg:prnivarn::REG_NUMREG,prg/prnivarn.prg:488,PROCEDURE,REG_NUMREG,,
prg:prnivarn::REG_NUMRPN,prg/prnivarn.prg:519,PROCEDURE,REG_NUMRPN,,
prg:prnsblco,prg/prnsblco.prg,PRG,prnsblco,SBLOCCO DELLE REGISTRAZIONI PER LA SICCESSIVA RIELABORAZIONE					 * RELATIVE ALLE COMPENSAZIONI IVA CEE / REVERSE CHANGE			 				 *,
prg:prnsblco::CEI_AGGIORNA_MOV_CONT,prg/prnsblco.prg:181,PROCEDURE,CEI_AGGIORNA_MOV_CONT,,
prg:raatfc,prg/raatfc.prg,PRG,raatfc,TRASFERIMENTO IN CONTABILITA GENERALE DELLE FATTURE AMMINISTRATORE  							 *,
prg:raatfc::CHK,prg/raatfc.prg:248,PROCEDURE,CHK,,
prg:raatfc::CHK2,prg/raatfc.prg:512,PROCEDURE,CHK2,,
prg:raatfc::CHKR,prg/raatfc.prg:528,PROCEDURE,CHKR,,
prg:raatfc::MOVCREA,prg/raatfc.prg:424,PROCEDURE,MOVCREA,,
prg:raatfc::MOVCREAI,prg/raatfc.prg:262,PROCEDURE,MOVCREAI,,
prg:raatfc::MOVCREAT,prg/raatfc.prg:314,PROCEDURE,MOVCREAT,,
prg:raatfc::REG_NUMREG,prg/raatfc.prg:568,PROCEDURE,REG_NUMREG,,
prg:raatfc::REG_NUMRPN,prg/raatfc.prg:539,PROCEDURE,REG_NUMRPN,,
prg:raatfc::REG_PARFOR,prg/raatfc.prg:651,PROCEDURE,REG_PARFOR,,
prg:raatfc::VEDIFOR,prg/raatfc.prg:597,PROCEDURE,VEDIFOR,,
prg:raatfp,prg/raatfp.prg,PRG,raatfp,TRASFERIMENTO IN CO.GE. DELLE FATTURE AMMINISTRATORE PAGATE           							 *,
prg:raatfp::CALCIVA,prg/raatfp.prg:515,PROCEDURE,CALCIVA,,
prg:raatfp::CHK,prg/raatfp.prg:257,PROCEDURE,CHK,,
prg:raatfp::CHK2,prg/raatfp.prg:562,PROCEDURE,CHK2,,
prg:raatfp::CHKR,prg/raatfp.prg:577,PROCEDURE,CHKR,,
prg:raatfp::IVAREAL,prg/raatfp.prg:537,PROCEDURE,IVAREAL,,
prg:raatfp::MOVCREA,prg/raatfp.prg:429,PROCEDURE,MOVCREA,,
prg:raatfp::MOVCREAI,prg/raatfp.prg:271,PROCEDURE,MOVCREAI,,
prg:raatfp::MOVCREAT,prg/raatfp.prg:321,PROCEDURE,MOVCREAT,,
prg:raatfp::REG_NUMREG,prg/raatfp.prg:617,PROCEDURE,REG_NUMREG,,
prg:raatfp::REG_NUMRPN,prg/raatfp.prg:588,PROCEDURE,REG_NUMRPN,,
prg:raatfp::REG_PARFOR,prg/raatfp.prg:646,PROCEDURE,REG_PARFOR,,
prg:rar000,prg/rar000.prg,PRG,rar000,CONTABILIZZA RATEI / RISCONTI PREVISIONALI			       				   * ATTRIBUISCE UN NUOVO NUMERO DI REGISTRAZIONE CONTABILIZZA LA REGISTRAZIONE IN BASE ALLA DATA INDICATA DALL'UTENTE,
prg:rar000::AGGIORNA_INDICE_RATEI_RISCONTI,prg/rar000.prg:167,PROCEDURE,AGGIORNA_INDICE_RATEI_RISCONTI,,
prg:rar000::AGGIORNA_MOV_CONT_RATEI_RISCONTI,prg/rar000.prg:185,PROCEDURE,AGGIORNA_MOV_CONT_RATEI_RISCONTI,,
prg:rar000::AGGIORNA_PARTITARI_RATEI_RISCONTI,prg/rar000.prg:201,PROCEDURE,AGGIORNA_PARTITARI_RATEI_RISCONTI,,
prg:rar000::AGGIORNA_PIANO_DEI_CONTI_RATEI_RISCONTI,prg/rar000.prg:238,PROCEDURE,AGGIORNA_PIANO_DEI_CONTI_RATEI_RISCONTI,,
prg:rar000::CONTABILIZZA_RATEI_RISCONTI,prg/rar000.prg:108,PROCEDURE,CONTABILIZZA_RATEI_RISCONTI,,
prg:riarct,prg/riarct.prg,PRG,riarct,TRASFERIMENTO IN CO.GE. DELLE RITENUTE D'ACCONTO           								     *,
prg:riarct::CHK,prg/riarct.prg:300,PROCEDURE,CHK,,
prg:riarct::CHK2,prg/riarct.prg:407,PROCEDURE,CHK2,,
prg:riarct::CHKR,prg/riarct.prg:423,PROCEDURE,CHKR,,
prg:riarct::DESCRIZIONE_AUTOMATICA,prg/riarct.prg:657,PROCEDURE,DESCRIZIONE_AUTOMATICA,,
prg:riarct::MOVCREA,prg/riarct.prg:314,PROCEDURE,MOVCREA,,
prg:riarct::MOVCREAI,prg/riarct.prg:491,PROCEDURE,MOVCREAI,,
prg:riarct::MOVCREAT,prg/riarct.prg:544,PROCEDURE,MOVCREAT,,
prg:riarct::REG_NUMREG,prg/riarct.prg:463,PROCEDURE,REG_NUMREG,,
prg:riarct::REG_NUMRPN,prg/riarct.prg:434,PROCEDURE,REG_NUMRPN,,
prg:riatfc,prg/riatfc.prg,PRG,riatfc,TRASFERIMENTO IN CONTABILITA GENERALE DELLE FATTURE R.A. FORNITORI 							 * 01/04/2007	: CREAZIONE AUTOMATICA DEI CENTRI DI COSTO											 * 29/06/2015	: GESTIONE NOTE CREDITO PROFESSIONISTI							,
prg:riatfc::AGGIORNAMENTO_PLAFOND_IVA_FORNITORI_PROFESSIONISTI,prg/riatfc.prg:1757,PROCEDURE,AGGIORNAMENTO_PLAFOND_IVA_FORNITORI_PROFESSIONISTI,,
prg:riatfc::CALCIVA,prg/riatfc.prg:1102,PROCEDURE,CALCIVA,,
prg:riatfc::CHK,prg/riatfc.prg:771,PROCEDURE,CHK,,
prg:riatfc::CHK2,prg/riatfc.prg:1215,PROCEDURE,CHK2,,
prg:riatfc::CHKR,prg/riatfc.prg:1229,PROCEDURE,CHKR,,
prg:riatfc::CREA_W_FAT,prg/riatfc.prg:665,PROCEDURE,CREA_W_FAT,,
prg:riatfc::CREA_W_FAT_CON_DIVERSE_RIGHE_COMMESSA_ATTRIBUITE,prg/riatfc.prg:518,PROCEDURE,CREA_W_FAT_CON_DIVERSE_RIGHE_COMMESSA_ATTRIBUITE,,
prg:riatfc::IVAREAL,prg/riatfc.prg:1189,PROCEDURE,IVAREAL,,
prg:riatfc::MOVCREA,prg/riatfc.prg:985,PROCEDURE,MOVCREA,,
prg:riatfc::MOVCREAI,prg/riatfc.prg:785,PROCEDURE,MOVCREAI,,
prg:riatfc::MOVCREAT,prg/riatfc.prg:849,PROCEDURE,MOVCREAT,,
prg:riatfc::REG_NUMREG,prg/riatfc.prg:1269,PROCEDURE,REG_NUMREG,,
prg:riatfc::REG_NUMRPN,prg/riatfc.prg:1240,PROCEDURE,REG_NUMRPN,,
prg:riatfc::REG_PARFOR,prg/riatfc.prg:1419,PROCEDURE,REG_PARFOR,,
prg:riatfc::SALVATAGGIO_CURSORE_PER_GESTIONE_PLAFOND_PROFESSIONISTI,prg/riatfc.prg:1667,PROCEDURE,SALVATAGGIO_CURSORE_PER_GESTIONE_PLAFOND_PROFESSIONISTI,,
prg:riatfc::VEDICCO,prg/riatfc.prg:1634,PROCEDURE,VEDICCO,,
prg:riatfc::VEDIFOR,prg/riatfc.prg:1361,PROCEDURE,VEDIFOR,,
prg:riatfc::VEDIFOR1,prg/riatfc.prg:1303,PROCEDURE,VEDIFOR1,,
prg:riatfc::VERIFICA_NUMERO_COMMESSA,prg/riatfc.prg:727,PROCEDURE,VERIFICA_NUMERO_COMMESSA,,
prg:riatfp,prg/riatfp.prg,PRG,riatfp,TRASFERIMENTO IN CO.GE. DELLE FATTURE FORNITORI PAGATE           								 * => ERASMO - INIZIO 11/03/2024,
prg:riatfp::CALCIVA,prg/riatfp.prg:786,PROCEDURE,CALCIVA,,
prg:riatfp::CHK,prg/riatfp.prg:510,PROCEDURE,CHK,,
prg:riatfp::CHK2,prg/riatfp.prg:831,PROCEDURE,CHK2,,
prg:riatfp::CHKR,prg/riatfp.prg:846,PROCEDURE,CHKR,,
prg:riatfp::IVAREAL,prg/riatfp.prg:807,PROCEDURE,IVAREAL,,
prg:riatfp::MOVCREA,prg/riatfp.prg:694,PROCEDURE,MOVCREA,,
prg:riatfp::MOVCREAI,prg/riatfp.prg:524,PROCEDURE,MOVCREAI,,
prg:riatfp::MOVCREAT,prg/riatfp.prg:578,PROCEDURE,MOVCREAT,,
prg:riatfp::REG_NUMREG,prg/riatfp.prg:886,PROCEDURE,REG_NUMREG,,
prg:riatfp::REG_NUMRPN,prg/riatfp.prg:857,PROCEDURE,REG_NUMRPN,,
prg:riatfp::REG_PARFOR,prg/riatfp.prg:915,PROCEDURE,REG_PARFOR,,
prg:riatfp::VEDIFOR,prg/riatfp.prg:1055,PROCEDURE,VEDIFOR,,
prg:ricart2,prg/ricart2.prg,PRG,ricart2,RICERCA ARTICOLI **,
prg:riccli,prg/riccli.prg,PRG,riccli,RICERCA CLIENTI  **,
prg:ricfor,prg/ricfor.prg,PRG,ricfor,RICERCA FORNITORI  **,
prg:ritiri,prg/ritiri.prg,PRG,ritiri,,
prg:ritiri::DESAGE,prg/ritiri.prg:168,PROCEDURE,DESAGE,,
prg:salesforce_sincronizza_articoli,prg/salesforce_sincronizza_articoli.prg,PRG,salesforce_sincronizza_articoli,,
prg:salesforce_sincronizza_articoli::LOOKUP_IVA,prg/salesforce_sincronizza_articoli.prg:982,PROCEDURE,LOOKUP_IVA,,
prg:salesforce_sincronizza_articoli_new,prg/salesforce_sincronizza_articoli_new.prg,PRG,salesforce_sincronizza_articoli_new,,
prg:salesforce_sincronizza_articoli_new::LOOKUP_IVA,prg/salesforce_sincronizza_articoli_new.prg:977,PROCEDURE,LOOKUP_IVA,,
prg:salesforce_sincronizza_assets,prg/salesforce_sincronizza_assets.prg,PRG,salesforce_sincronizza_assets,,
prg:salesforce_sincronizza_assets::AGGIORNA_INSERISCE_ASSET,prg/salesforce_sincronizza_assets.prg:781,PROCEDURE,AGGIORNA_INSERISCE_ASSET,,
prg:salesforce_sincronizza_assets::LOOKUP_DDT__C,prg/salesforce_sincronizza_assets.prg:1264,PROCEDURE,LOOKUP_DDT__C,,
prg:salesforce_sincronizza_assets::LOOKUP_ORDINE_DI_VENDITA__C,prg/salesforce_sincronizza_assets.prg:1464,PROCEDURE,LOOKUP_ORDINE_DI_VENDITA__C,,
prg:salesforce_sincronizza_assets::LOOKUP_PRODOTTO,prg/salesforce_sincronizza_assets.prg:1161,PROCEDURE,LOOKUP_PRODOTTO,,
prg:salesforce_sincronizza_assets::LOOKUP_RIGA_DDT__C,prg/salesforce_sincronizza_assets.prg:1363,PROCEDURE,LOOKUP_RIGA_DDT__C,,
prg:salesforce_sincronizza_cambi_valute,prg/salesforce_sincronizza_cambi_valute.prg,PRG,salesforce_sincronizza_cambi_valute,,
prg:salesforce_sincronizza_clienti,prg/salesforce_sincronizza_clienti.prg,PRG,salesforce_sincronizza_clienti,,
prg:salesforce_sincronizza_clienti::ENCODE_URI_SF,prg/salesforce_sincronizza_clienti.prg:1468,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_clienti::LOOKUP_CPA,prg/salesforce_sincronizza_clienti.prg:1799,PROCEDURE,LOOKUP_CPA,,
prg:salesforce_sincronizza_clienti::LOOKUP_GRUPPO_AQ_DA_MACROGRUPPO,prg/salesforce_sincronizza_clienti.prg:1594,PROCEDURE,LOOKUP_GRUPPO_AQ_DA_MACROGRUPPO,,
prg:salesforce_sincronizza_clienti::LOOKUP_IVA,prg/salesforce_sincronizza_clienti.prg:1696,PROCEDURE,LOOKUP_IVA,,
prg:salesforce_sincronizza_clienti::LOOKUP_MACROGRUPPO,prg/salesforce_sincronizza_clienti.prg:1486,PROCEDURE,LOOKUP_MACROGRUPPO,,
prg:salesforce_sincronizza_clienti::LOOKUP_MEZZO,prg/salesforce_sincronizza_clienti.prg:2003,PROCEDURE,LOOKUP_MEZZO,,
prg:salesforce_sincronizza_clienti::LOOKUP_PORTO,prg/salesforce_sincronizza_clienti.prg:1902,PROCEDURE,LOOKUP_PORTO,,
prg:salesforce_sincronizza_clienti::LOOKUP_USER,prg/salesforce_sincronizza_clienti.prg:1353,PROCEDURE,LOOKUP_USER,,
prg:salesforce_sincronizza_clienti_new,prg/salesforce_sincronizza_clienti_new.prg,PRG,salesforce_sincronizza_clienti_new,,
prg:salesforce_sincronizza_clienti_new::ENCODE_URI_SF,prg/salesforce_sincronizza_clienti_new.prg:1395,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_clienti_new::LOOKUP_GRUPPO_AQ_DA_MACROGRUPPO,prg/salesforce_sincronizza_clienti_new.prg:1514,PROCEDURE,LOOKUP_GRUPPO_AQ_DA_MACROGRUPPO,,
prg:salesforce_sincronizza_clienti_new::LOOKUP_MACROGRUPPO,prg/salesforce_sincronizza_clienti_new.prg:1413,PROCEDURE,LOOKUP_MACROGRUPPO,,
prg:salesforce_sincronizza_clienti_new::LOOKUP_USER,prg/salesforce_sincronizza_clienti_new.prg:1287,PROCEDURE,LOOKUP_USER,,
prg:salesforce_sincronizza_ddt,prg/salesforce_sincronizza_ddt.prg,PRG,salesforce_sincronizza_ddt,,
prg:salesforce_sincronizza_ddt::FORMATTA_DATA,prg/salesforce_sincronizza_ddt.prg:1085,PROCEDURE,FORMATTA_DATA,,
prg:salesforce_sincronizza_ddt::LOOKUP_DDT__C,prg/salesforce_sincronizza_ddt.prg:760,PROCEDURE,LOOKUP_DDT__C,,
prg:salesforce_sincronizza_ddt::LOOKUP_ORDINE_DI_VENDITA__C,prg/salesforce_sincronizza_ddt.prg:959,PROCEDURE,LOOKUP_ORDINE_DI_VENDITA__C,,
prg:salesforce_sincronizza_ddt::LOOKUP_PRODOTTO,prg/salesforce_sincronizza_ddt.prg:658,PROCEDURE,LOOKUP_PRODOTTO,,
prg:salesforce_sincronizza_ddt::LOOKUP_RIGA_ORDINE_DI_VENDITA__C,prg/salesforce_sincronizza_ddt.prg:859,PROCEDURE,LOOKUP_RIGA_ORDINE_DI_VENDITA__C,,
prg:salesforce_sincronizza_ddt::PARSE_STRING,prg/salesforce_sincronizza_ddt.prg:1059,PROCEDURE,PARSE_STRING,,
prg:salesforce_sincronizza_ddt_testate,prg/salesforce_sincronizza_ddt_testate.prg,PRG,salesforce_sincronizza_ddt_testate,,
prg:salesforce_sincronizza_ddt_testate::ENCODE_URI_SF,prg/salesforce_sincronizza_ddt_testate.prg:1076,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_ddt_testate::FORMATTA_DATA,prg/salesforce_sincronizza_ddt_testate.prg:1048,PROCEDURE,FORMATTA_DATA,,
prg:salesforce_sincronizza_ddt_testate::LOOKUP_FATTURA_TESTATA__C,prg/salesforce_sincronizza_ddt_testate.prg:1094,PROCEDURE,LOOKUP_FATTURA_TESTATA__C,,
prg:salesforce_sincronizza_ddt_testate::LOOKUP_USER,prg/salesforce_sincronizza_ddt_testate.prg:907,PROCEDURE,LOOKUP_USER,,
prg:salesforce_sincronizza_ddt_testate::PARSE_STRING,prg/salesforce_sincronizza_ddt_testate.prg:1022,PROCEDURE,PARSE_STRING,,
prg:salesforce_sincronizza_dotazioni,prg/salesforce_sincronizza_dotazioni.prg,PRG,salesforce_sincronizza_dotazioni,,
prg:salesforce_sincronizza_dotazioni::LOOKUP_PRODOTTO,prg/salesforce_sincronizza_dotazioni.prg:960,PROCEDURE,LOOKUP_PRODOTTO,,
prg:salesforce_sincronizza_fatture,prg/salesforce_sincronizza_fatture.prg,PRG,salesforce_sincronizza_fatture,,
prg:salesforce_sincronizza_fatture::LOOKUP_FATTURA_TESTATA__C,prg/salesforce_sincronizza_fatture.prg:1239,PROCEDURE,LOOKUP_FATTURA_TESTATA__C,,
prg:salesforce_sincronizza_fatture::LOOKUP_ORDINE_DI_VENDITA__C,prg/salesforce_sincronizza_fatture.prg:1441,PROCEDURE,LOOKUP_ORDINE_DI_VENDITA__C,,
prg:salesforce_sincronizza_fatture::LOOKUP_PRODOTTO,prg/salesforce_sincronizza_fatture.prg:1137,PROCEDURE,LOOKUP_PRODOTTO,,
prg:salesforce_sincronizza_fatture::LOOKUP_RIGA_DDT__C,prg/salesforce_sincronizza_fatture.prg:1340,PROCEDURE,LOOKUP_RIGA_DDT__C,,
prg:salesforce_sincronizza_fatture_testate,prg/salesforce_sincronizza_fatture_testate.prg,PRG,salesforce_sincronizza_fatture_testate,,
prg:salesforce_sincronizza_fatture_testate::ENCODE_URI_SF,prg/salesforce_sincronizza_fatture_testate.prg:866,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_fatture_testate::FORMATTA_DATA,prg/salesforce_sincronizza_fatture_testate.prg:839,PROCEDURE,FORMATTA_DATA,,
prg:salesforce_sincronizza_fatture_testate::LOOKUP_USER,prg/salesforce_sincronizza_fatture_testate.prg:698,PROCEDURE,LOOKUP_USER,,
prg:salesforce_sincronizza_fatture_testate::PARSE_STRING,prg/salesforce_sincronizza_fatture_testate.prg:813,PROCEDURE,PARSE_STRING,,
prg:salesforce_sincronizza_localita_consegna,prg/salesforce_sincronizza_localita_consegna.prg,PRG,salesforce_sincronizza_localita_consegna,,
prg:salesforce_sincronizza_localita_consegna::LOOKUP_ACCOUNT,prg/salesforce_sincronizza_localita_consegna.prg:1098,PROCEDURE,LOOKUP_ACCOUNT,,
prg:salesforce_sincronizza_ordini,prg/salesforce_sincronizza_ordini.prg,PRG,salesforce_sincronizza_ordini,,
prg:salesforce_sincronizza_ordini::FORMATTA_DATA,prg/salesforce_sincronizza_ordini.prg:1253,PROCEDURE,FORMATTA_DATA,,
prg:salesforce_sincronizza_ordini::LOOKUP_ORDINE_DI_VENDITA__C,prg/salesforce_sincronizza_ordini.prg:1126,PROCEDURE,LOOKUP_ORDINE_DI_VENDITA__C,,
prg:salesforce_sincronizza_ordini::LOOKUP_PRODOTTO,prg/salesforce_sincronizza_ordini.prg:1023,PROCEDURE,LOOKUP_PRODOTTO,,
prg:salesforce_sincronizza_ordini::PARSE_STRING,prg/salesforce_sincronizza_ordini.prg:1227,PROCEDURE,PARSE_STRING,,
prg:salesforce_sincronizza_ordini_testate,prg/salesforce_sincronizza_ordini_testate.prg,PRG,salesforce_sincronizza_ordini_testate,,
prg:salesforce_sincronizza_ordini_testate::ENCODE_URI_SF,prg/salesforce_sincronizza_ordini_testate.prg:1099,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_ordini_testate::FORMATTA_DATA,prg/salesforce_sincronizza_ordini_testate.prg:1071,PROCEDURE,FORMATTA_DATA,,
prg:salesforce_sincronizza_ordini_testate::LOOKUP_USER,prg/salesforce_sincronizza_ordini_testate.prg:930,PROCEDURE,LOOKUP_USER,,
prg:salesforce_sincronizza_ordini_testate::PARSE_STRING,prg/salesforce_sincronizza_ordini_testate.prg:1045,PROCEDURE,PARSE_STRING,,
prg:salesforce_sincronizza_parametri,prg/salesforce_sincronizza_parametri.prg,PRG,salesforce_sincronizza_parametri,,
prg:salesforce_sincronizza_parametri::ENCODE_URI_SF,prg/salesforce_sincronizza_parametri.prg:833,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_pre_ordini,prg/salesforce_sincronizza_pre_ordini.prg,PRG,salesforce_sincronizza_pre_ordini,,
prg:salesforce_sincronizza_pre_ordini::CONTRASSEGNA_PRE_ORDINE_SFDC,prg/salesforce_sincronizza_pre_ordini.prg:2008,PROCEDURE,CONTRASSEGNA_PRE_ORDINE_SFDC,,
prg:salesforce_sincronizza_pre_ordini::ENCODE_URI_SF,prg/salesforce_sincronizza_pre_ordini.prg:1424,PROCEDURE,ENCODE_URI_SF,,
prg:salesforce_sincronizza_pre_ordini::INSERISCE_U_LOC_AN_SFDC,prg/salesforce_sincronizza_pre_ordini.prg:1443,PROCEDURE,INSERISCE_U_LOC_AN_SFDC,,
prg:salesforce_sincronizza_pre_ordini::LOOKUP_ACCOUNT_DA_ID,prg/salesforce_sincronizza_pre_ordini.prg:1339,PROCEDURE,LOOKUP_ACCOUNT_DA_ID,,
prg:salesforce_sincronizza_pre_ordini::PRE_ORDINE_INSERISCE_RIGA_ARTICOLO_IN_CU_ORD_DD,prg/salesforce_sincronizza_pre_ordini.prg:1700,PROCEDURE,PRE_ORDINE_INSERISCE_RIGA_ARTICOLO_IN_CU_ORD_DD,,
prg:sitfatcf,prg/sitfatcf.prg,PRG,sitfatcf,SITUAZIONE FATTURATO CLIENTI/FORNITORI						     *,
prg:sitfatcf::CARICAFAT,prg/sitfatcf.prg:36,PROCEDURE,CARICAFAT,,
prg:startup_new_mag,prg/startup_new_mag.prg,PRG,startup_new_mag,!*	############################################################################################################## PROJECT SRL - STARTUP VARIABILI GESTIONE MAGAZZINO		                       *** !*	####,
prg:std_stampa_etichette_avanzamento,prg/std_stampa_etichette_avanzamento.prg,PRG,std_stampa_etichette_avanzamento,,
prg:tab_delimited_to_vfp_cursor,prg/tab_delimited_to_vfp_cursor.prg,PRG,tab_delimited_to_vfp_cursor,,
prg:tab_delimited_to_vfp_cursor::N2C,prg/tab_delimited_to_vfp_cursor.prg:46,PROCEDURE,N2C,,
prg:tfc000,prg/tfc000.prg,PRG,tfc000,TRASFERIMENTO IN CONTABILITA GENERALE DELLE FATTURE CLIENTI       				   * NOTE :																									   * IDENTIFICA SE LA FATTURA/NOTA CREDITO E' RELATIVA A UN PAESE MEMBRO DELLA COMUNITA' EUROP,
prg:tfc000::CALCIVA,prg/tfc000.prg:3255,PROCEDURE,CALCIVA,,
prg:tfc000::CERCA_CONTO_IVA_SPLIT_PAYMENT,prg/tfc000.prg:3313,PROCEDURE,CERCA_CONTO_IVA_SPLIT_PAYMENT,,
prg:tfc000::CERCA_CONTROPARTITA_INTERVENTO_TECNICO,prg/tfc000.prg:5501,PROCEDURE,CERCA_CONTROPARTITA_INTERVENTO_TECNICO,,
prg:tfc000::CHK,prg/tfc000.prg:2731,PROCEDURE,CHK,,
prg:tfc000::CHK2,prg/tfc000.prg:3337,PROCEDURE,CHK2,,
prg:tfc000::CHKR,prg/tfc000.prg:3351,PROCEDURE,CHKR,,
prg:tfc000::CONTROLLI_FINALI,prg/tfc000.prg:4981,PROCEDURE,CONTROLLI_FINALI,,
prg:tfc000::CONTROLLO_CONDIZIONI_PAGAMENTO_SPECIALI,prg/tfc000.prg:5403,PROCEDURE,CONTROLLO_CONDIZIONI_PAGAMENTO_SPECIALI,,
prg:tfc000::CREA_PERI,prg/tfc000.prg:4470,PROCEDURE,CREA_PERI,,
prg:tfc000::CREA_PERI_INCAS,prg/tfc000.prg:4626,PROCEDURE,CREA_PERI_INCAS,,
prg:tfc000::CREA_REGISTRAZIONI_OMAGGIO_IVA_CARICO_AZIENDA,prg/tfc000.prg:5156,PROCEDURE,CREA_REGISTRAZIONI_OMAGGIO_IVA_CARICO_AZIENDA,,
prg:tfc000::CREA_REGISTRAZIONI_PUBBLICITARIO_IVA_CARICO_CLIENTE,prg/tfc000.prg:5344,PROCEDURE,CREA_REGISTRAZIONI_PUBBLICITARIO_IVA_CARICO_CLIENTE,,
prg:tfc000::DESCRIZIONE_AUTOMATICA,prg/tfc000.prg:5127,PROCEDURE,DESCRIZIONE_AUTOMATICA,,
prg:tfc000::IVAREAL,prg/tfc000.prg:3290,PROCEDURE,IVAREAL,,
prg:tfc000::MOVCREA,prg/tfc000.prg:3007,PROCEDURE,MOVCREA,,
prg:tfc000::MOVCREAI,prg/tfc000.prg:2745,PROCEDURE,MOVCREAI,,
prg:tfc000::MOVCREAT,prg/tfc000.prg:2844,PROCEDURE,MOVCREAT,,
prg:tfc000::MOVCRINC,prg/tfc000.prg:4757,PROCEDURE,MOVCRINC,,
prg:tfc000::PAROLA,prg/tfc000.prg:4451,PROCEDURE,PAROLA,,
prg:tfc000::PERIODI,prg/tfc000.prg:4407,PROCEDURE,PERIODI,,
prg:tfc000::PERIODI_INCAS,prg/tfc000.prg:4429,PROCEDURE,PERIODI_INCAS,,
prg:tfc000::RED_PARINC,prg/tfc000.prg:4908,PROCEDURE,RED_PARINC,,
prg:tfc000::REG_NUMREG,prg/tfc000.prg:3391,PROCEDURE,REG_NUMREG,,
prg:tfc000::REG_NUMRPN,prg/tfc000.prg:3361,PROCEDURE,REG_NUMRPN,,
prg:tfc000::REG_PARCLI,prg/tfc000.prg:3710,PROCEDURE,REG_PARCLI,,
prg:tfc000::REG_SCAD,prg/tfc000.prg:4272,PROCEDURE,REG_SCAD,,
prg:tfc000::REG_SCAD_INCAS,prg/tfc000.prg:4342,PROCEDURE,REG_SCAD_INCAS,,
prg:tfc000::REG_SCAD_SPECIALI,prg/tfc000.prg:3906,PROCEDURE,REG_SCAD_SPECIALI,,
prg:tfc000::REG_SCAD_SPECIALI_INCAS,prg/tfc000.prg:4094,PROCEDURE,REG_SCAD_SPECIALI_INCAS,,
prg:tfc000::TFCGRUP,prg/tfc000.prg:4721,PROCEDURE,TFCGRUP,,
prg:tfc000::TFC_ATTIVITA_STUDI_PROFESSIONALI,prg/tfc000.prg:4744,PROCEDURE,TFC_ATTIVITA_STUDI_PROFESSIONALI,,
prg:tfc000::VEDIART,prg/tfc000.prg:3421,PROCEDURE,VEDIART,,
prg:tfcamm,prg/tfcamm.prg,PRG,tfcamm,TRASFERIMENTO IN CONTABILITA GENERALE DDELLE QUOTE DI AMMORTAMENTO BENI					 *,
prg:tfcamm::AGGIORNA_U_AMM_DD,prg/tfcamm.prg:266,PROCEDURE,AGGIORNA_U_AMM_DD,,
prg:tfcamm::VALORIZZA_AVERE,prg/tfcamm.prg:187,PROCEDURE,VALORIZZA_AVERE,,
prg:tfcamm::VALORIZZA_DARE,prg/tfcamm.prg:89,PROCEDURE,VALORIZZA_DARE,,
prg:tfcinc,prg/tfcinc.prg,PRG,tfcinc,TRASFERIMENTO IN CONTABILITA GENERALE DELLE FATTURE CLIENTI 				      	 * GESTIRE I SALDI CLIENTI SALDI_CLI												 *,
prg:tfcinc::CALCIVA,prg/tfcinc.prg:303,PROCEDURE,CALCIVA,,
prg:tfcinc::CHK,prg/tfcinc.prg:234,PROCEDURE,CHK,,
prg:tfcinc::CHK2,prg/tfcinc.prg:345,PROCEDURE,CHK2,,
prg:tfcinc::CHKR,prg/tfcinc.prg:358,PROCEDURE,CHKR,,
prg:tfcinc::CREA_INC,prg/tfcinc.prg:511,PROCEDURE,CREA_INC,,
prg:tfcinc::CREA_PERINC,prg/tfcinc.prg:813,PROCEDURE,CREA_PERINC,,
prg:tfcinc::IVAREAL,prg/tfcinc.prg:323,PROCEDURE,IVAREAL,,
prg:tfcinc::MOVCREAI,prg/tfcinc.prg:248,PROCEDURE,MOVCREAI,,
prg:tfcinc::MOVCRINC,prg/tfcinc.prg:591,PROCEDURE,MOVCRINC,,
prg:tfcinc::PAROLA,prg/tfcinc.prg:462,PROCEDURE,PAROLA,,
prg:tfcinc::PERINC,prg/tfcinc.prg:479,PROCEDURE,PERINC,,
